	FIPS104	DEPT_NAME	DEPTCO	MIGCO2	MUNICO	MUNI_NAME	MATCH_QUAL	MPIO	MPIOS	AREA	PERIMETER	WCOLGEN02_	WCOLGEN021	DPTO	NOMBRE_DPT	NOMBRE_MPI	NOMBRE_CAB	CLASEMUN	ZONA	OF_REG	REG_ZONAS	HECTARES	CENTROID_LNG	CENTROID_LAT
974	CO16	Huila	41	41	309	Isnos	100.0	359	41359	462517800.851	104517.063241	978	71	41	HUILA	ISNOS	SAN JOSE DE ISNOS	CM	ZONA14	DABOG	DABOGZONA14	46251.78	755086.866731306	710137.3098592514
975	CO20	Nariño	52	52	354	Tumaco	100.0	835	52835	3524236212.14	284664.946566	979	53	52	NARIÑO	TUMACO	TUMACO	CM	ZONA07	DACLI	DACLIZONA07	352423.621	486046.26064599265	667514.9834360086
976	CO09	Cauca	19	19	176	Bolívar	91.0	100	19100	829406490.522	165335.659715	980	97	19	CAUCA	BOLIVAR	BOLIVAR	CM	ZONA05	DACLI	DACLIZONA05	82940.649	676665.4077733635	693055.1637845822
977	CO16	Huila	41	41	309	Elías	88.0	244	41244	96028841.2778	52421.9596914	981	65	41	HUILA	ELIAS	ELIAS	CM	ZONA14	DABOG	DABOGZONA14	9602.884	788609.4086003542	711623.429969508
978	CO30	Vaupés	97	97	532	Papunahua	93.0	777	97777	6402695461.72	441389.648668	982	1013	97	VAUPES	PAPUNAUA	MORICHAL	CD	ZONA16	DABOG	DABOGZONA16	640269.546	1383905.0759011712	671694.1739752439
979	CO16	Huila	41	41	308	Suaza	100.0	770	41770	310151271.373	76576.242191	983	85	41	HUILA	SUAZA	SUAZA	CM	ZONA14	DABOG	DABOGZONA14	31015.127	805495.4543861412	700361.0209208393
980	CO09	Cauca	19	19	200	San Sebastián	95.0	693	19693	511927548.863	100370.490131	984	117	19	CAUCA	SAN SEBASTIAN	SAN SEBASTIAN	CM	ZONA05	DACLI	DACLIZONA05	51192.755	702885.986763816	698139.6163334918
981	CO16	Huila	41	41	308	Timaná	90.0	807	41807	204536488.062	60985.3095198	985	90	41	HUILA	TIMANA	TIMANA	CM	ZONA14	DABOG	DABOGZONA14	20453.649	789398.1158164856	702986.5460586045
982	CO09	Cauca	19	19	182	Almaguer	100.0	022	19022	275401082.514	69764.6486923	986	94	19	CAUCA	ALMAGUER	ALMAGUER	CM	ZONA05	DACLI	DACLIZONA05	27540.108	688138.5959008117	702776.1681459924
983	CO14	Guaviare	95	95	533	Calamar	100.0	015	95015	11493453609.1	575533.227025	987	1029	95	GUAVIARE	CALAMAR	CALAMAR	CM	ZONA16	DABOG	DABOGZONA16	1149345.361	1113285.613370201	660253.6093008451
984	CO09	Cauca	19	19	199	Mercaderes	100.0	450	19450	718371320.481	122502.832543	988	108	19	CAUCA	MERCADERES	MERCADERES	CM	ZONA05	DACLI	DACLIZONA05	71837.132	652020.5578061647	690076.5711658043
985	CO16	Huila	41	41	298	Pitalito	100.0	551	41551	711917935.18	148518.736619	989	78	41	HUILA	PITALITO	PITALITO	CM	ZONA14	DABOG	DABOGZONA14	71191.794	768073.2206122453	686178.5831032664
986	CO20	Nariño	52	52	359	Policarpa	100.0	540	52540	346315984.136	87823.2733587	990	44	52	NARIÑO	POLICARPA	POLICARPA	CM	ZONA06	DACLI	DACLIZONA06	34631.598	620232.689290707	683415.9276456798
987	CO09	Cauca	19	19	200	Santa Rosa	100.0	701	19701	3060286463.57	301356.533257	991	119	19	CAUCA	SANTA ROSA	SANTA ROSA	CM	ZONA05	DACLI	DACLIZONA05	306028.646	721955.4126154755	658586.1965572467
988	CO20	Nariño	52	52	358	El Rosario	100.0	256	52256	255897390.676	72134.3232157	992	43	52	NARIÑO	EL ROSARIO	EL ROSARIO	CM	ZONA06	DACLI	DACLIZONA06	25589.739	631411.5185212523	689287.594841444
989	CO16	Huila	41	41	310	Acevedo	100.0	006	41006	658008724.266	116780.506035	993	58	41	HUILA	ACEVEDO	ACEVEDO	CM	ZONA14	DABOG	DABOGZONA14	65800.872	789673.6104721337	678261.1162610602
990	CO08	Caquetá	18	18	174	El Paujíl	93.0	256	18256	721712143.614	155531.248076	994	824	18	CAQUETA	EL PAUJIL	EL PAUJIL	CM	ZONA15	DABOG	DABOGZONA15	72171.214	851197.5446109152	660788.2047186863
991	CO14	Guaviare	95	95	533	Miraflores	100.0	200	95200	11176333031.9	601502.187604	995	1030	95	GUAVIARE	MIRAFLORES	MIRAFLORES	CM	ZONA16	DABOG	DABOGZONA16	1117633.303	1225362.3365535103	631635.5866049845
992	CO16	Huila	41	41	310	Palestina	100.0	530	41530	319823244.581	92815.1410476	996	80	41	HUILA	PALESTINA	PALESTINA	CM	ZONA14	DABOG	DABOGZONA14	31982.324	771231.0848788685	672100.8465230549
993	CO08	Caquetá	18	18	174	La Montañita	100.0	410	18410	892138944.477	206013.467424	997	825	18	CAQUETA	LA MONTA¥ITA	LA MONTA¥ITA	CM	ZONA15	DABOG	DABOGZONA15	89213.894	849996.4059814116	640329.4241219733
994	CO20	Nariño	52	52	359	Cumbitara	100.0	233	52233	220805091.043	61090.4713636	998	45	52	NARIÑO	CUMBITARA	CUMBITARA	CM	ZONA06	DACLI	DACLIZONA06	22080.509	608946.0740685948	677212.4821396198
995	CO20	Nariño	52	52	345	Barbacoas	100.0	079	52079	2423290270.94	241464.059483	999	55	52	NARIÑO	BARBACOAS	BARBACOAS	CM	ZONA06	DACLI	DACLIZONA06	242329.027	548069.8518761339	661436.7086653059
996	CO08	Caquetá	18	18	172	Belén de los Andaquies	97.0	094	18094	936356236.611	155379.461703	1000	820	18	CAQUETA	BELEN DE LOS ANDAQUIES	BELEN DE LOS ANDAQUIES	CM	ZONA15	DABOG	DABOGZONA15	93635.624	793895.4826737157	652986.6682704954
997	CO09	Cauca	19	19	199	Florencia	100.0	290	19290	28504270.1189	25568.2006609	1001	1035	19	CAUCA	FLORENCIA	FLORENCIA	CM	ZONA05	DACLI	DACLIZONA05	2850.427	664871.9388982655	681072.4763475389
998	CO20	Nariño	52	52	359	Los Andes	100.0	418	52418	460440141.864	103832.012183	1002	46	52	NARIÑO	LOS ANDES	SOTOMAYOR	CM	ZONA06	DACLI	DACLIZONA06	46044.014	604895.7632284694	666258.9958479013
999	CO20	Nariño	52	52	374	San Pablo	100.0	693	52693	88267488.4707	52657.9511457	1003	2	52	NARIÑO	SAN PABLO	SAN PABLO	CM	ZONA08	DACLI	DACLIZONA08	8826.749	672389.4405253526	676376.2521863255
1000	CO30	Vaupés	97	97	532	Caruru	100.0	161	97161	7356448092.55	415609.580074	1004	1012	97	VAUPES	CARURU	CARURU	CM	ZONA16	DABOG	DABOGZONA16	735644.809	1305438.481472782	604454.3439060567
1001	CO20	Nariño	52	52	372	Taminango	100.0	786	52786	241622978.635	64123.5706851	1005	42	52	NARIÑO	TAMINANGO	TAMINANGO	CM	ZONA06	DACLI	DACLIZONA06	24162.298	635432.4222033584	667981.9806747846
1002	CO20	Nariño	52	52	373	Colón	88.0	203	52203	45127282.2114	29468.0375012	1006	38	52	NARIÑO	COLON	GENOVA	CM	ZONA08	DACLI	DACLIZONA08	4512.728	665315.8816479907	672987.0038149586
1003	CO20	Nariño	52	52	350	La Unión	92.0	399	52399	126461557.471	51132.47171	1007	39	52	NARIÑO	LA UNION	LA UNION	CM	ZONA08	DACLI	DACLIZONA08	12646.156	657288.4837727973	671603.0403505767
1004	CO20	Nariño	52	52	371	San Lorenzo	100.0	687	52687	248730051.773	71451.1703635	1008	41	52	NARIÑO	SAN LORENZO	SAN LORENZO	CM	ZONA06	DACLI	DACLIZONA06	24873.005	647599.8439902915	663912.3362269771
1005	CO15	Guaina	97	94	530	La Guadalupe	100.0	885	94885	1226071036.99	165742.475412	1009	1007	94	GUAINIA	LA GUADALUPE	LA GUADALUPE	CD	ZONA16	DABOG	DABOGZONA16	122607.104	1787097.5942999772	643856.4677915957
1006	CO30	Vaupés	97	97	532	Mitú	85.0	001	97001	13523411877.9	604266.119992	1010	836	97	VAUPES	MITU	MITU	CM	ZONA16	DABOG	DABOGZONA16	1352341.188	1408904.421927126	599163.6202961467
1007	CO20	Nariño	52	52	374	La Cruz	100.0	378	52378	319129694.027	75307.4078632	1011	36	52	NARIÑO	LA CRUZ	LA CRUZ	CM	ZONA08	DACLI	DACLIZONA08	31912.969	683227.7366975936	664707.9394811902
1008	CO20	Nariño	52	52	373	Belén	88.0	083	52083	27007904.3852	27588.6202766	1012	37	52	NARIÑO	BELEN	BELEN	CM	ZONA08	DACLI	DACLIZONA08	2700.79	668992.6966866275	668033.5615455125
1009	CO08	Caquetá	18	18	172	Morelia	100.0	479	18479	223525957.947	65289.7093756	1013	827	18	CAQUETA	MORELIA	MORELIA	CM	ZONA15	DABOG	DABOGZONA15	22352.596	810601.9565361611	656467.4195529197
1010	CO20	Nariño	52	52	360	La Llanada	100.0	385	52385	184758391.015	81193.8831045	1014	1036	52	NARIÑO	LA LLANADA	LA LLANADA	CM	ZONA07	DACLI	DACLIZONA07	18475.839	596383.6074452276	659010.8358513587
1011	CO20	Nariño	52	52	371	San Pedro de Cartago	100.0	694	52694	47835525.8184	30364.1146051	1015	40	52	NARIÑO	SAN PEDRO DE CARTAGO	SAN PEDRO DE CARTAGO	CM	ZONA08	DACLI	DACLIZONA08	4783.553	660546.7478782614	663672.9333270146
1012	CO20	Nariño	52	52	373	San Bernardo	100.0	685	52685	51086686.8199	38034.5088832	1016	1020	52	NARIÑO	SAN BERNARDO	SAN BERNARDO	CM	ZONA08	DACLI	DACLIZONA08	5108.669	670779.2479930752	661809.2728993702
1013	CO20	Nariño	52	52	375	Albán	88.0	019	52019	72190181.4701	55729.6328973	1017	35	52	NARIÑO	ALBAN	SAN JOSE	CM	ZONA08	DACLI	DACLIZONA08	7219.018	665579.9219048126	657455.5617551085
1014	CO20	Nariño	52	52	370	Arboleda	100.0	051	52051	68134066.9905	37756.6484415	1018	1037	52	NARIÑO	ARBOLEDA	BERRUECOS	CM	ZONA08	DACLI	DACLIZONA08	6813.407	656788.7326457013	656899.5741206309
1015	CO20	Nariño	52	52	352	Samaniego	100.0	678	52678	428687134.3	117780.968062	1019	27	52	NARIÑO	SAMANIEGO	SAMANIEGO	CM	ZONA06	DACLI	DACLIZONA06	42868.713	594035.7283928999	650762.137926602
1016	CO09	Cauca	19	19	200	Piamonte	100.0	533	19533	1231966294.08	226433.989748	1020	1066	19	CAUCA	PIAMONTE	PIAMONTE	CM	ZONA08	DACLI	DACLIZONA08	123196.629	749679.3706683036	618065.3391909351
1017	CO20	Nariño	52	52	347	El Tambo	100.0	260	52260	165877326.518	66174.1250413	1021	31	52	NARIÑO	EL TAMBO	EL TAMBO	CM	ZONA06	DACLI	DACLIZONA06	16587.733	628393.7438246236	651755.1700879333
1018	CO08	Caquetá	18	18	171	San José de la Fragua	91.0	610	18610	837128231.072	128311.657501	1022	829	18	CAQUETA	SAN JOSE DEL FRAGUA	SAN JOSE DEL FRAGUA	CM	ZONA15	DABOG	DABOGZONA15	83712.823	767938.2896129865	636155.1936707505
1019	CO20	Nariño	52	52	372	Chachagüí	87.0	240	52240	83718576.9007	44715.8323876	1023	1018	52	NARIÑO	CHACHAGUI	CHACHAGUI	CM	ZONA07	DACLI	DACLIZONA07	8371.858	639691.2993024724	650659.9639828308
1020	CO20	Nariño	52	52	375	El Tablón	93.0	258	52258	703508377.241	108907.838757	1024	34	52	NARIÑO	EL TABLON	EL TABLON	CM	ZONA08	DACLI	DACLIZONA08	70350.838	677681.046431951	644222.1493169921
1021	CO20	Nariño	52	52	360	Linares	100.0	411	52411	94918944.7992	48824.9601731	1025	30	52	NARIÑO	LINARES	LINARES	CM	ZONA06	DACLI	DACLIZONA06	9491.894	614330.1994777621	646598.150864031
1022	CO20	Nariño	52	52	361	Ricaurte	100.0	612	52612	2436969631.78	249740.5552	1026	1	52	NARIÑO	RICAURTE	RICAURTE	CM	ZONA06	DACLI	DACLIZONA06	243696.963	538738.6464679976	625102.7811245113
1023	CO20	Nariño	52	52	370	Buesaco	100.0	110	52110	528188276.059	95001.2225043	1027	33	52	NARIÑO	BUESACO	BUESACO	CM	ZONA08	DACLI	DACLIZONA08	52818.828	655790.6392864095	639630.6063820422
1024	CO20	Nariño	52	52	362	Santacruz	94.0	699	52699	528329684.812	108791.188608	1028	26	52	NARIÑO	SANTA CRUZ	GUACHAVES	CM	ZONA06	DACLI	DACLIZONA06	52832.968	588720.0925071252	638032.2190631087
1025	CO20	Nariño	52	52	367	La Florida	100.0	381	52381	141687561.374	63706.9510302	1029	18	52	NARIÑO	LA FLORIDA	LA FLORIDA	CM	ZONA06	DACLI	DACLIZONA06	14168.756	628985.3830405435	641746.3012636706
1026	CO08	Caquetá	18	18	167	Cartagena del Chairá	96.0	150	18150	8843450618.33	502888.134712	1030	821	18	CAQUETA	CARTAGENA DEL CHAIRA	CARTAGENA DEL CHAIRA	CM	ZONA15	DABOG	DABOGZONA15	884345.062	941563.345615303	585715.9638010189
1027	CO22	Putumayo	86	86	521	Mocoa	100.0	001	86001	1109036555.19	200242.470567	1031	169	86	PUTUMAYO	MOCOA	MOCOA	CM	ZONA08	DACLI	DACLIZONA08	110903.656	715032.6621843419	619846.7468746344
1028	CO20	Nariño	52	52	353	Sandoná	91.0	683	52683	118603574.309	57571.4000762	1032	29	52	NARIÑO	SANDONA	SANDONA	CM	ZONA06	DACLI	DACLIZONA06	11860.357	621159.4181476185	636251.280409038
1029	CO08	Caquetá	18	18	170	Valparaiso	100.0	860	18860	780702882.341	151464.368981	1033	832	18	CAQUETA	VALPARAISO	VALPARAISO	CM	ZONA15	DABOG	DABOGZONA15	78070.288	817041.044505199	616362.205220513
1030	CO08	Caquetá	18	18	173	Milán	88.0	460	18460	1193936257.95	168710.187645	1034	826	18	CAQUETA	MILAN	MILAN	CM	ZONA15	DABOG	DABOGZONA15	119393.626	836908.0186586032	619073.8444687505
1031	CO08	Caquetá	18	18	172	Albania	100.0	029	18029	407986486.707	95666.670969	1035	819	18	CAQUETA	ALBANIA	ALBANIA	CM	ZONA15	DABOG	DABOGZONA15	40798.649	793334.8417855263	628809.1205687298
1032	CO20	Nariño	52	52	344	Pasto	100.0	001	52001	1356867802.98	198179.189292	1036	32	52	NARIÑO	PASTO	SAN JUAN DE PASTO	CM	ZONA06	DACLI	DACLIZONA06	135686.78	651431.0897657557	606683.509276411
1033	CO20	Nariño	52	52	362	Providencia	100.0	565	52565	77638804.7363	40894.8326313	1037	1019	52	NARIÑO	PROVIDENCIA	PROVIDENCIA	CM	ZONA06	DACLI	DACLIZONA06	7763.88	604644.4250658841	629626.0004168245
1034	CO20	Nariño	52	52	361	Mallama	100.0	435	52435	546993536.206	91505.1320187	1038	23	52	NARIÑO	MALLAMA	PIEDRANCHA	CM	ZONA06	DACLI	DACLIZONA06	54699.354	577956.5174375217	621158.8401213622
1035	CO20	Nariño	52	52	367	Ancuyá	90.0	036	52036	65475203.2168	34922.3708815	1039	28	52	NARIÑO	ANCUYA	ANCUYA	CM	ZONA06	DACLI	DACLIZONA06	6547.52	611512.1412436301	632518.4038420557
1036	CO22	Putumayo	86	86	525	San Francisco	100.0	755	86755	457923691.601	91863.6197695	1040	174	86	PUTUMAYO	SAN FRANCISCO	SAN FRANCISCO	CM	ZONA08	DACLI	DACLIZONA08	45792.369	691139.734551277	618939.2739576881
1037	CO20	Nariño	52	52	355	Túquerres	93.0	838	52838	196820438.162	69371.1826686	1041	25	52	NARIÑO	TUQUERRES	TUQUERRES	CM	ZONA07	DACLI	DACLIZONA07	19682.044	600228.7415850727	619974.1210677047
1038	CO20	Nariño	52	52	367	Consaca	100.0	207	52207	102524034.552	50758.8095484	1042	15	52	NARIÑO	CONSACA	CONSACA	CM	ZONA07	DACLI	DACLIZONA07	10252.403	621663.907853177	627310.3658804937
1039	CO22	Putumayo	86	86	525	Sibundoy	100.0	749	86749	87605829.2704	53967.684014	1043	173	86	PUTUMAYO	SIBUNDOY	SIBUNDOY	CM	ZONA08	DACLI	DACLIZONA08	8760.583	679410.9672659215	625121.4097478904
1040	CO20	Nariño	52	52	348	Guaitarilla	100.0	320	52320	121307744.274	44375.9576677	1044	14	52	NARIÑO	GUAITARILLA	GUAITARILLA	CM	ZONA07	DACLI	DACLIZONA07	12130.774	612718.3786266277	622091.6750833022
1041	CO08	Caquetá	18	18	171	Currillo	92.0	205	18205	474821677.163	143796.611091	1045	822	18	CAQUETA	CURILLO	CURILLO	CM	ZONA15	DABOG	DABOGZONA15	47482.168	782972.6513100378	612996.7254507245
1042	CO20	Nariño	52	52	366	Yacuanquer	100.0	885	52885	102420515.896	47141.2515859	1046	16	52	NARIÑO	YACUANQUER	YACUANQUER	CM	ZONA07	DACLI	DACLIZONA07	10242.052	625692.8242851587	620061.2844478964
1043	CO22	Putumayo	86	86	525	Colón	88.0	219	86219	111619073.484	50821.2207866	1047	170	86	PUTUMAYO	COLON	COLON	CM	ZONA08	DACLI	DACLIZONA08	11161.907	670961.9158160703	621306.1986390825
1044	CO08	Caquetá	18	18	173	Solano	100.0	756	18756	49700702191.8	1657908.81361	1048	831	18	CAQUETA	SOLANO	SOLANO	CM	ZONA15	DABOG	DABOGZONA15	4970070.219	1089652.358085684	516706.0433749682
1045	CO20	Nariño	52	52	366	Tangua	100.0	788	52788	156366670.354	67612.7943477	1049	17	52	NARIÑO	TANGUA	TANGUA	CM	ZONA07	DACLI	DACLIZONA07	15636.667	631876.03305072	612387.4754724163
1046	CO22	Putumayo	86	86	525	Santiago	100.0	760	86760	548974328.073	129255.616077	1050	175	86	PUTUMAYO	SANTIAGO	SANTIAGO	CM	ZONA08	DACLI	DACLIZONA08	54897.433	680309.3206335481	606375.9728625085
1047	CO20	Nariño	52	52	365	Imués	88.0	354	52354	81637429.104	42141.1111901	1051	12	52	NARIÑO	IMUES	IMUES	CM	ZONA07	DACLI	DACLIZONA07	8163.743	615501.1158216081	612562.2603082885
1048	CO20	Nariño	52	52	362	Sapuyés	91.0	720	52720	137641379.818	63199.3452733	1052	24	52	NARIÑO	SAPUYES	SAPUYES	CM	ZONA07	DACLI	DACLIZONA07	13764.138	596170.901771817	608843.2464918885
1049	CO20	Nariño	52	52	368	Funes	100.0	287	52287	477410929.236	144010.303198	1053	13	52	NARIÑO	FUNES	FUNES	CM	ZONA07	DACLI	DACLIZONA07	47741.093	636929.1377475158	593908.591671691
1050	CO08	Caquetá	18	18	170	Solita	100.0	785	18785	629197155.385	120230.790862	1054	1061	18	CAQUETA	SOLITA	SOLITA	CM	ZONA15	DABOG	DABOGZONA15	62919.716	809963.4883745247	596981.5149027699
1051	CO20	Nariño	52	52	346	Cumbal	100.0	227	52227	941877502.901	129428.696152	1055	21	52	NARIÑO	CUMBAL	CUMBAL	CM	ZONA07	DACLI	DACLIZONA07	94187.75	567060.3517445861	594490.742254065
1052	CO20	Nariño	52	52	365	Ospina	100.0	506	52506	78866450.59	41279.4421392	1056	11	52	NARIÑO	OSPINA	OSPINA	CM	ZONA07	DACLI	DACLIZONA07	7886.645	608202.306241895	608110.3291024363
1053	CO22	Putumayo	86	86	526	Villagarzón	94.0	885	86885	978830259.52	155100.477782	1057	177	86	PUTUMAYO	VILLAGARZON	VILLAGARZON	CM	ZONA08	DACLI	DACLIZONA08	97883.026	705250.3087466864	590699.9687017956
1054	CO30	Vaupés	97	97	532	Yavaraté	92.0	889	97889	4747585406.04	349360.56864	1058	1014	97	VAUPES	YAVARATE	YAVARATE	CD	ZONA16	DABOG	DABOGZONA16	474758.541	1493787.9130115684	579249.9880696785
1055	CO20	Nariño	52	52	363	Guachucal	100.0	317	52317	122409442.443	50866.4150221	1059	22	52	NARIÑO	GUACHUCAL	GUACHUCAL	CM	ZONA07	DACLI	DACLIZONA07	12240.944	587809.3134542834	602485.0605644097
1056	CO22	Putumayo	86	86	527	Puerto Guzmán	95.0	571	86571	3924152181.0	341318.90285	1060	1021	86	PUTUMAYO	PUERTO GUZMAN	PUERTO GUZMAN	CM	ZONA08	DACLI	DACLIZONA08	392415.218	796040.2144976818	574040.6734639787
1057	CO20	Nariño	52	52	365	Iles	100.0	352	52352	97029369.9841	42788.6044022	1061	10	52	NARIÑO	ILES	ILES	CM	ZONA07	DACLI	DACLIZONA07	9702.937	613628.3806326578	602339.2528570477
1058	CO20	Nariño	52	52	364	Pupiales	100.0	585	52585	154311508.352	62090.6252013	1062	5	52	NARIÑO	PUPIALES	PUPIALES	CM	ZONA07	DACLI	DACLIZONA07	15431.151	600234.796456951	595200.5162338993
1059	CO20	Nariño	52	52	364	Gualmatán	93.0	323	52323	47496878.1105	26692.133603	1063	9	52	NARIÑO	GUALMATAN	GUALMATAN	CM	ZONA07	DACLI	DACLIZONA07	4749.688	607006.9010446282	597114.2936079375
1060	CO22	Putumayo	86	86	522	Orito	100.0	320	86320	1800589324.96	215476.071261	1064	171	86	PUTUMAYO	ORITO	ORITO	CM	ZONA08	DACLI	DACLIZONA08	180058.932	682188.8586237412	565427.967365797
1061	CO20	Nariño	52	52	363	Aldana	100.0	022	52022	55979454.5762	38333.7104524	1065	19	52	NARIÑO	ALDANA	ALDANA	CM	ZONA07	DACLI	DACLIZONA07	5597.945	592997.1761927799	592503.8671984306
1062	CO20	Nariño	52	52	364	Contadero	100.0	210	52210	52706591.2055	33084.2694577	1066	8	52	NARIÑO	CONTADERO	CONTADERO	CM	ZONA07	DACLI	DACLIZONA07	5270.659	614009.2742250995	594896.5508011172
1063	CO20	Nariño	52	52	368	Puerres	100.0	573	52573	305283874.993	143580.881137	1067	7	52	NARIÑO	PUERRES	PUERRES	CM	ZONA07	DACLI	DACLIZONA07	30528.387	639273.9160315838	582405.0181692678
1064	CO20	Nariño	52	52	363	Cuaspud	100.0	224	52224	85354440.2319	38658.5671832	1068	20	52	NARIÑO	CUASPUD	CARLOSAMA	CM	ZONA07	DACLI	DACLIZONA07	8535.444	588059.258160709	589118.8331737869
1065	CO20	Nariño	52	52	369	Córdoba	91.0	215	52215	315220520.797	137211.7873	1069	6	52	NARIÑO	CORDOBA	CORDOBA	CM	ZONA07	DACLI	DACLIZONA07	31522.052	634594.8179506853	579101.784506756
1066	CO20	Nariño	52	52	349	Ipiales	100.0	356	52356	1966537125.95	241152.103588	1070	3	52	NARIÑO	IPIALES	IPIALES	CM	ZONA07	DACLI	DACLIZONA07	196653.713	631820.2784749373	554736.920309582
1067	CO20	Nariño	52	52	369	Potosí	90.0	560	52560	354771191.621	111981.392921	1071	4	52	NARIÑO	POTOSI	POTOSI	CM	ZONA07	DACLI	DACLIZONA07	35477.119	629583.3315644012	574291.1709790778
1068	CO30	Vaupés	97	97	532	Pacoa	100.0	511	97511	14775704858.4	857722.5092	1072	1015	97	VAUPES	PACOA	PACOA	CD	ZONA16	DABOG	DABOGZONA16	1477570.486	1354613.0530549285	508817.40457895334
1069	CO22	Putumayo	86	86	526	Puerto Caicedo	100.0	569	86569	1557234025.59	200277.159352	1073	1022	86	PUTUMAYO	PUERTO CAICEDO	PUERTO CAICEDO	CM	ZONA08	DACLI	DACLIZONA08	155723.403	740266.2729521225	566300.5660724348
1070	CO22	Putumayo	86	86	527	Puerto Leguízamo	96.0	573	86573	10672088699.3	748288.995209	1074	1031	86	PUTUMAYO	PUERTO LEGUIZAMO	PUERTO LEGUIZAMO	CM	ZONA08	DACLI	DACLIZONA08	1067208.87	886196.4858255944	498422.59440234187
1071	CO22	Putumayo	86	86	523	Puerto Asis	100.0	568	86568	2376396512.36	297529.293443	1075	172	86	PUTUMAYO	PUERTO ASIS	PUERTO ASIS	CM	ZONA08	DACLI	DACLIZONA08	237639.651	748793.4271623765	542739.4556520716
1072	CO22	Putumayo	86	86	524	Valle del Guamuéz	96.0	865	86865	561858387.825	145418.381002	1076	176	86	PUTUMAYO	VALLE DEL GUAMUEZ	LA HORMIGA	CM	ZONA08	DACLI	DACLIZONA08	56185.839	680277.8086221408	534873.2896182181
1073	CO22	Putumayo	86	86	524	San Miguel	100.0	757	86757	521372761.929	118279.687159	1077	176	86	PUTUMAYO	SAN MIGUEL	LA DORADA	CM	ZONA08	DACLI	DACLIZONA08	52137.276	701309.3850533532	526494.9478978801
1074	CO01	Amazonas	91	91	529	Mirití-Paraná	91.0	460	91460	16270191531.5	616523.884165	1078	999	91	AMAZONAS	MIRITI-PARANA	MIRITI-PARANA	CD	ZONA16	DABOG	DABOGZONA16	1627019.153	1323631.8308278315	411349.61527485325
1075	CO30	Vaupés	97	97	532	Taraira	100.0	666	97666	6281992937.73	543089.925562	1079	1016	97	VAUPES	TARAIRA	TARAIRA	CM	ZONA16	DABOG	DABOGZONA16	628199.294	1464918.986954276	407258.4703756228
1076	CO01	Amazonas	91	91	529	Puerto Santander	100.0	669	91669	19285366894.1	835509.294348	1080	1000	91	AMAZONAS	PUERTO SANTANDER	PUERTO SANTANDER	CD	ZONA16	DABOG	DABOGZONA16	1928536.689	1231409.0770784554	360695.1751297266
1077	CO01	Amazonas	91	91	529	La Chorrera	100.0	405	91405	13182078545.2	721820.291881	1081	835	91	AMAZONAS	LA CHORRERA	LA CHORRERA	CD	ZONA16	DABOG	DABOGZONA16	1318207.855	1132220.7393240987	345873.0985678571
1078	CO01	Amazonas	91	91	529	La Pedrera	100.0	407	91407	14999523815.1	783743.405248	1082	998	91	AMAZONAS	LA PEDRERA	LA PEDRERA	CD	ZONA16	DABOG	DABOGZONA16	1499952.382	1449404.3949215924	323533.9825088512
1079	CO01	Amazonas	91	91	529	El Encanto	100.0	263	91263	8929183815.94	629919.931152	1083	834	91	AMAZONAS	EL ENCANTO	EL ENCANTO	CD	ZONA16	DABOG	DABOGZONA16	892918.382	1144401.4592616032	261643.15262794954
1080	CO01	Amazonas	91	91	529	Tarapacáá	92.0	798	91798	8182123411.96	483007.988792	1084	997	91	AMAZONAS	TARAPACA	TARAPACA	CD	ZONA16	DABOG	DABOGZONA16	818212.341	1452965.5810908254	207059.23667367315
1081	CO01	Amazonas	91	91	529	Leticia	100.0	001	91001	5202156584.67	334293.046475	1085	833	91	AMAZONAS	LETICIA	LETICIA	CM	ZONA16	DABOG	DABOGZONA16	520215.658	1448861.9732215346	95465.84263478892
1082	CO01	Amazonas	91	91	529	Puerto Nariño	100.0	540	91540	1842047391.75	208614.758163	1086	996	91	AMAZONAS	PUERTO NARI¥O	PUERTO NARI¥O	CM	ZONA16	DABOG	DABOGZONA16	184204.739	1403897.3932399	87127.8723339528
1083	CO27	Sucre	70	70	443	El Roble	100.0	233	70233	245807152.011	107147.529675	1087	444	70	SUCRE	EL ROBLE	EL ROBLE	CM	ZONA02	DABAR	DABARZONA02	24580.715	882636.7975784842	1495188.5872663148
1084	CO17	La Guajira	44	44	318	La Jagua del Pilar	100.0	420	44420	169054029.954	107185.088721	1088	1083	44	LA GUAJIRA	LA JAGUA DEL PILAR	LA JAGUA DEL PILAR	CM	ZONA05	DABAR	DABARZONA05	16905.403	1110756.4133741849	1645402.090908935
1085	CO17	La Guajira	44	44	314	Albania	100.0	035	44035	541664541.586	128282.494104	1089	1093	44	LA GUAJIRA	ALBANIA	ALBANIA	CM	ZONA06	DABAR	DABARZONA06	54166.454	1168730.1895532943	1734111.3714029735
1086	CO38	Magdalena	47	47	322	Zona Bananera	100.0	980	47980	789144728.912	124055.046968	1090	1092	47	MAGDALENA	ZONA BANANERA	PRADO SEVILLA	CM	ZONA07	DABAR	DABARZONA07	78914.473	988889.3834473649	1685667.4751224138
1087	CO38	Magdalena	47	47	324	Algarrobo	100.0	030	47030	517942502.699	107952.280218	1091	1089	47	MAGDALENA	ALGARROBO	ALGARROBO	CM	ZONA07	DABAR	DABARZONA07	51794.25	995723.889638493	1626759.0927118536
